trial_index,trial_id,model,scenario_index,profile_id,baseline,prompt_order,repetition,raw_output,parsed_choice
12092,google/gemma-3n-e4b-it|167|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,167,belong_5,False,scenario_first,1,C,C
12093,google/gemma-3n-e4b-it|167|belong_5|False|options_first|1,google/gemma-3n-e4b-it,167,belong_5,False,options_first,1,A,A
12094,google/gemma-3n-e4b-it|167|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,167,belong_5,False,scenario_first,2,C,C
12095,google/gemma-3n-e4b-it|167|belong_5|False|options_first|2,google/gemma-3n-e4b-it,167,belong_5,False,options_first,2,A,A
12096,google/gemma-3n-e4b-it|168|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,168,belong_5,False,scenario_first,0,D,D
12097,google/gemma-3n-e4b-it|168|belong_5|False|options_first|0,google/gemma-3n-e4b-it,168,belong_5,False,options_first,0,B,B
12098,google/gemma-3n-e4b-it|168|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,168,belong_5,False,scenario_first,1,D,D
12099,google/gemma-3n-e4b-it|168|belong_5|False|options_first|1,google/gemma-3n-e4b-it,168,belong_5,False,options_first,1,B,B
12100,google/gemma-3n-e4b-it|168|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,168,belong_5,False,scenario_first,2,D,D
12101,google/gemma-3n-e4b-it|168|belong_5|False|options_first|2,google/gemma-3n-e4b-it,168,belong_5,False,options_first,2,B,B
12102,google/gemma-3n-e4b-it|169|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,169,belong_5,False,scenario_first,0,C,C
12103,google/gemma-3n-e4b-it|169|belong_5|False|options_first|0,google/gemma-3n-e4b-it,169,belong_5,False,options_first,0,D,D
12104,google/gemma-3n-e4b-it|169|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,169,belong_5,False,scenario_first,1,C,C
12105,google/gemma-3n-e4b-it|169|belong_5|False|options_first|1,google/gemma-3n-e4b-it,169,belong_5,False,options_first,1,D,D
12106,google/gemma-3n-e4b-it|169|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,169,belong_5,False,scenario_first,2,C,C
12107,google/gemma-3n-e4b-it|169|belong_5|False|options_first|2,google/gemma-3n-e4b-it,169,belong_5,False,options_first,2,D,D
12108,google/gemma-3n-e4b-it|170|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,170,belong_5,False,scenario_first,0,B,B
12109,google/gemma-3n-e4b-it|170|belong_5|False|options_first|0,google/gemma-3n-e4b-it,170,belong_5,False,options_first,0,B,B
12110,google/gemma-3n-e4b-it|170|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,170,belong_5,False,scenario_first,1,B,B
12111,google/gemma-3n-e4b-it|170|belong_5|False|options_first|1,google/gemma-3n-e4b-it,170,belong_5,False,options_first,1,B,B
12112,google/gemma-3n-e4b-it|170|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,170,belong_5,False,scenario_first,2,B,B
12113,google/gemma-3n-e4b-it|170|belong_5|False|options_first|2,google/gemma-3n-e4b-it,170,belong_5,False,options_first,2,B,B
12114,google/gemma-3n-e4b-it|171|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,171,belong_5,False,scenario_first,0,B,B
12115,google/gemma-3n-e4b-it|171|belong_5|False|options_first|0,google/gemma-3n-e4b-it,171,belong_5,False,options_first,0,B,B
12116,google/gemma-3n-e4b-it|171|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,171,belong_5,False,scenario_first,1,B,B
12117,google/gemma-3n-e4b-it|171|belong_5|False|options_first|1,google/gemma-3n-e4b-it,171,belong_5,False,options_first,1,B,B
12118,google/gemma-3n-e4b-it|171|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,171,belong_5,False,scenario_first,2,B,B
12119,google/gemma-3n-e4b-it|171|belong_5|False|options_first|2,google/gemma-3n-e4b-it,171,belong_5,False,options_first,2,B,B
12120,google/gemma-3n-e4b-it|172|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,172,belong_5,False,scenario_first,0,B,B
12121,google/gemma-3n-e4b-it|172|belong_5|False|options_first|0,google/gemma-3n-e4b-it,172,belong_5,False,options_first,0,B,B
12122,google/gemma-3n-e4b-it|172|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,172,belong_5,False,scenario_first,1,B,B
12123,google/gemma-3n-e4b-it|172|belong_5|False|options_first|1,google/gemma-3n-e4b-it,172,belong_5,False,options_first,1,B,B
12124,google/gemma-3n-e4b-it|172|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,172,belong_5,False,scenario_first,2,B,B
12125,google/gemma-3n-e4b-it|172|belong_5|False|options_first|2,google/gemma-3n-e4b-it,172,belong_5,False,options_first,2,B,B
12126,google/gemma-3n-e4b-it|173|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,173,belong_5,False,scenario_first,0,B,B
12127,google/gemma-3n-e4b-it|173|belong_5|False|options_first|0,google/gemma-3n-e4b-it,173,belong_5,False,options_first,0,B,B
12128,google/gemma-3n-e4b-it|173|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,173,belong_5,False,scenario_first,1,B,B
12129,google/gemma-3n-e4b-it|173|belong_5|False|options_first|1,google/gemma-3n-e4b-it,173,belong_5,False,options_first,1,B,B
12130,google/gemma-3n-e4b-it|173|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,173,belong_5,False,scenario_first,2,B,B
12131,google/gemma-3n-e4b-it|173|belong_5|False|options_first|2,google/gemma-3n-e4b-it,173,belong_5,False,options_first,2,B,B
12132,google/gemma-3n-e4b-it|174|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,174,belong_5,False,scenario_first,0,D,D
12133,google/gemma-3n-e4b-it|174|belong_5|False|options_first|0,google/gemma-3n-e4b-it,174,belong_5,False,options_first,0,E,E
12134,google/gemma-3n-e4b-it|174|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,174,belong_5,False,scenario_first,1,D,D
12135,google/gemma-3n-e4b-it|174|belong_5|False|options_first|1,google/gemma-3n-e4b-it,174,belong_5,False,options_first,1,E,E
12136,google/gemma-3n-e4b-it|174|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,174,belong_5,False,scenario_first,2,D,D
12137,google/gemma-3n-e4b-it|174|belong_5|False|options_first|2,google/gemma-3n-e4b-it,174,belong_5,False,options_first,2,E,E
12138,google/gemma-3n-e4b-it|175|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,175,belong_5,False,scenario_first,0,C,C
12139,google/gemma-3n-e4b-it|175|belong_5|False|options_first|0,google/gemma-3n-e4b-it,175,belong_5,False,options_first,0,C,C
12140,google/gemma-3n-e4b-it|175|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,175,belong_5,False,scenario_first,1,C,C
12141,google/gemma-3n-e4b-it|175|belong_5|False|options_first|1,google/gemma-3n-e4b-it,175,belong_5,False,options_first,1,C,C
12142,google/gemma-3n-e4b-it|175|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,175,belong_5,False,scenario_first,2,C,C
12143,google/gemma-3n-e4b-it|175|belong_5|False|options_first|2,google/gemma-3n-e4b-it,175,belong_5,False,options_first,2,C,C
12144,google/gemma-3n-e4b-it|176|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,176,belong_5,False,scenario_first,0,C,C
12145,google/gemma-3n-e4b-it|176|belong_5|False|options_first|0,google/gemma-3n-e4b-it,176,belong_5,False,options_first,0,C,C
12146,google/gemma-3n-e4b-it|176|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,176,belong_5,False,scenario_first,1,C,C
12147,google/gemma-3n-e4b-it|176|belong_5|False|options_first|1,google/gemma-3n-e4b-it,176,belong_5,False,options_first,1,C,C
12148,google/gemma-3n-e4b-it|176|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,176,belong_5,False,scenario_first,2,C,C
12149,google/gemma-3n-e4b-it|176|belong_5|False|options_first|2,google/gemma-3n-e4b-it,176,belong_5,False,options_first,2,C,C
12150,google/gemma-3n-e4b-it|177|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,177,belong_5,False,scenario_first,0,B,B
12151,google/gemma-3n-e4b-it|177|belong_5|False|options_first|0,google/gemma-3n-e4b-it,177,belong_5,False,options_first,0,B,B
12152,google/gemma-3n-e4b-it|177|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,177,belong_5,False,scenario_first,1,B,B
12153,google/gemma-3n-e4b-it|177|belong_5|False|options_first|1,google/gemma-3n-e4b-it,177,belong_5,False,options_first,1,B,B
12154,google/gemma-3n-e4b-it|177|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,177,belong_5,False,scenario_first,2,B,B
12155,google/gemma-3n-e4b-it|177|belong_5|False|options_first|2,google/gemma-3n-e4b-it,177,belong_5,False,options_first,2,B,B
12156,google/gemma-3n-e4b-it|178|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,178,belong_5,False,scenario_first,0,E,E
12157,google/gemma-3n-e4b-it|178|belong_5|False|options_first|0,google/gemma-3n-e4b-it,178,belong_5,False,options_first,0,E,E
12158,google/gemma-3n-e4b-it|178|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,178,belong_5,False,scenario_first,1,E,E
12159,google/gemma-3n-e4b-it|178|belong_5|False|options_first|1,google/gemma-3n-e4b-it,178,belong_5,False,options_first,1,E,E
12160,google/gemma-3n-e4b-it|178|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,178,belong_5,False,scenario_first,2,E,E
12161,google/gemma-3n-e4b-it|178|belong_5|False|options_first|2,google/gemma-3n-e4b-it,178,belong_5,False,options_first,2,E,E
12162,google/gemma-3n-e4b-it|179|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,179,belong_5,False,scenario_first,0,C,C
12163,google/gemma-3n-e4b-it|179|belong_5|False|options_first|0,google/gemma-3n-e4b-it,179,belong_5,False,options_first,0,C,C
12164,google/gemma-3n-e4b-it|179|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,179,belong_5,False,scenario_first,1,C,C
12165,google/gemma-3n-e4b-it|179|belong_5|False|options_first|1,google/gemma-3n-e4b-it,179,belong_5,False,options_first,1,C,C
12166,google/gemma-3n-e4b-it|179|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,179,belong_5,False,scenario_first,2,C,C
12167,google/gemma-3n-e4b-it|179|belong_5|False|options_first|2,google/gemma-3n-e4b-it,179,belong_5,False,options_first,2,C,C
12168,google/gemma-3n-e4b-it|180|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,180,belong_5,False,scenario_first,0,B,B
12169,google/gemma-3n-e4b-it|180|belong_5|False|options_first|0,google/gemma-3n-e4b-it,180,belong_5,False,options_first,0,B,B
12170,google/gemma-3n-e4b-it|180|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,180,belong_5,False,scenario_first,1,B,B
12171,google/gemma-3n-e4b-it|180|belong_5|False|options_first|1,google/gemma-3n-e4b-it,180,belong_5,False,options_first,1,B,B
12172,google/gemma-3n-e4b-it|180|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,180,belong_5,False,scenario_first,2,B,B
12173,google/gemma-3n-e4b-it|180|belong_5|False|options_first|2,google/gemma-3n-e4b-it,180,belong_5,False,options_first,2,B,B
12174,google/gemma-3n-e4b-it|181|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,181,belong_5,False,scenario_first,0,B,B
12175,google/gemma-3n-e4b-it|181|belong_5|False|options_first|0,google/gemma-3n-e4b-it,181,belong_5,False,options_first,0,D,D
12176,google/gemma-3n-e4b-it|181|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,181,belong_5,False,scenario_first,1,B,B
12177,google/gemma-3n-e4b-it|181|belong_5|False|options_first|1,google/gemma-3n-e4b-it,181,belong_5,False,options_first,1,D,D
12178,google/gemma-3n-e4b-it|181|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,181,belong_5,False,scenario_first,2,B,B
12179,google/gemma-3n-e4b-it|181|belong_5|False|options_first|2,google/gemma-3n-e4b-it,181,belong_5,False,options_first,2,D,D
12180,google/gemma-3n-e4b-it|182|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,182,belong_5,False,scenario_first,0,B,B
12181,google/gemma-3n-e4b-it|182|belong_5|False|options_first|0,google/gemma-3n-e4b-it,182,belong_5,False,options_first,0,C,C
12182,google/gemma-3n-e4b-it|182|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,182,belong_5,False,scenario_first,1,B,B
12183,google/gemma-3n-e4b-it|182|belong_5|False|options_first|1,google/gemma-3n-e4b-it,182,belong_5,False,options_first,1,C,C
12184,google/gemma-3n-e4b-it|182|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,182,belong_5,False,scenario_first,2,B,B
12185,google/gemma-3n-e4b-it|182|belong_5|False|options_first|2,google/gemma-3n-e4b-it,182,belong_5,False,options_first,2,C,C
12186,google/gemma-3n-e4b-it|183|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,183,belong_5,False,scenario_first,0,D,D
12187,google/gemma-3n-e4b-it|183|belong_5|False|options_first|0,google/gemma-3n-e4b-it,183,belong_5,False,options_first,0,D,D
12188,google/gemma-3n-e4b-it|183|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,183,belong_5,False,scenario_first,1,D,D
12189,google/gemma-3n-e4b-it|183|belong_5|False|options_first|1,google/gemma-3n-e4b-it,183,belong_5,False,options_first,1,D,D
12190,google/gemma-3n-e4b-it|183|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,183,belong_5,False,scenario_first,2,D,D
12191,google/gemma-3n-e4b-it|183|belong_5|False|options_first|2,google/gemma-3n-e4b-it,183,belong_5,False,options_first,2,D,D
12192,google/gemma-3n-e4b-it|184|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,184,belong_5,False,scenario_first,0,E,E
12193,google/gemma-3n-e4b-it|184|belong_5|False|options_first|0,google/gemma-3n-e4b-it,184,belong_5,False,options_first,0,E,E
12194,google/gemma-3n-e4b-it|184|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,184,belong_5,False,scenario_first,1,E,E
12195,google/gemma-3n-e4b-it|184|belong_5|False|options_first|1,google/gemma-3n-e4b-it,184,belong_5,False,options_first,1,E,E
12196,google/gemma-3n-e4b-it|184|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,184,belong_5,False,scenario_first,2,E,E
12197,google/gemma-3n-e4b-it|184|belong_5|False|options_first|2,google/gemma-3n-e4b-it,184,belong_5,False,options_first,2,E,E
12198,google/gemma-3n-e4b-it|185|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,185,belong_5,False,scenario_first,0,D,D
12199,google/gemma-3n-e4b-it|185|belong_5|False|options_first|0,google/gemma-3n-e4b-it,185,belong_5,False,options_first,0,C,C
12200,google/gemma-3n-e4b-it|185|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,185,belong_5,False,scenario_first,1,D,D
12201,google/gemma-3n-e4b-it|185|belong_5|False|options_first|1,google/gemma-3n-e4b-it,185,belong_5,False,options_first,1,C,C
12202,google/gemma-3n-e4b-it|185|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,185,belong_5,False,scenario_first,2,D,D
12203,google/gemma-3n-e4b-it|185|belong_5|False|options_first|2,google/gemma-3n-e4b-it,185,belong_5,False,options_first,2,C,C
12204,google/gemma-3n-e4b-it|186|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,186,belong_5,False,scenario_first,0,D,D
12205,google/gemma-3n-e4b-it|186|belong_5|False|options_first|0,google/gemma-3n-e4b-it,186,belong_5,False,options_first,0,D,D
12206,google/gemma-3n-e4b-it|186|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,186,belong_5,False,scenario_first,1,D,D
12207,google/gemma-3n-e4b-it|186|belong_5|False|options_first|1,google/gemma-3n-e4b-it,186,belong_5,False,options_first,1,D,D
12208,google/gemma-3n-e4b-it|186|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,186,belong_5,False,scenario_first,2,D,D
12209,google/gemma-3n-e4b-it|186|belong_5|False|options_first|2,google/gemma-3n-e4b-it,186,belong_5,False,options_first,2,D,D
12210,google/gemma-3n-e4b-it|187|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,187,belong_5,False,scenario_first,0,B,B
12211,google/gemma-3n-e4b-it|187|belong_5|False|options_first|0,google/gemma-3n-e4b-it,187,belong_5,False,options_first,0,C,C
12212,google/gemma-3n-e4b-it|187|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,187,belong_5,False,scenario_first,1,B,B
12213,google/gemma-3n-e4b-it|187|belong_5|False|options_first|1,google/gemma-3n-e4b-it,187,belong_5,False,options_first,1,C,C
12214,google/gemma-3n-e4b-it|187|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,187,belong_5,False,scenario_first,2,B,B
12215,google/gemma-3n-e4b-it|187|belong_5|False|options_first|2,google/gemma-3n-e4b-it,187,belong_5,False,options_first,2,C,C
12216,google/gemma-3n-e4b-it|188|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,188,belong_5,False,scenario_first,0,B,B
12217,google/gemma-3n-e4b-it|188|belong_5|False|options_first|0,google/gemma-3n-e4b-it,188,belong_5,False,options_first,0,C,C
12218,google/gemma-3n-e4b-it|188|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,188,belong_5,False,scenario_first,1,B,B
12219,google/gemma-3n-e4b-it|188|belong_5|False|options_first|1,google/gemma-3n-e4b-it,188,belong_5,False,options_first,1,B,B
12220,google/gemma-3n-e4b-it|188|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,188,belong_5,False,scenario_first,2,B,B
12221,google/gemma-3n-e4b-it|188|belong_5|False|options_first|2,google/gemma-3n-e4b-it,188,belong_5,False,options_first,2,B,B
12222,google/gemma-3n-e4b-it|189|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,189,belong_5,False,scenario_first,0,D,D
12223,google/gemma-3n-e4b-it|189|belong_5|False|options_first|0,google/gemma-3n-e4b-it,189,belong_5,False,options_first,0,D,D
12224,google/gemma-3n-e4b-it|189|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,189,belong_5,False,scenario_first,1,D,D
12225,google/gemma-3n-e4b-it|189|belong_5|False|options_first|1,google/gemma-3n-e4b-it,189,belong_5,False,options_first,1,D,D
12226,google/gemma-3n-e4b-it|189|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,189,belong_5,False,scenario_first,2,D,D
12227,google/gemma-3n-e4b-it|189|belong_5|False|options_first|2,google/gemma-3n-e4b-it,189,belong_5,False,options_first,2,D,D
12228,google/gemma-3n-e4b-it|190|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,190,belong_5,False,scenario_first,0,C,C
12229,google/gemma-3n-e4b-it|190|belong_5|False|options_first|0,google/gemma-3n-e4b-it,190,belong_5,False,options_first,0,C,C
12230,google/gemma-3n-e4b-it|190|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,190,belong_5,False,scenario_first,1,C,C
12231,google/gemma-3n-e4b-it|190|belong_5|False|options_first|1,google/gemma-3n-e4b-it,190,belong_5,False,options_first,1,C,C
12232,google/gemma-3n-e4b-it|190|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,190,belong_5,False,scenario_first,2,C,C
12233,google/gemma-3n-e4b-it|190|belong_5|False|options_first|2,google/gemma-3n-e4b-it,190,belong_5,False,options_first,2,C,C
12234,google/gemma-3n-e4b-it|191|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,191,belong_5,False,scenario_first,0,E,E
12235,google/gemma-3n-e4b-it|191|belong_5|False|options_first|0,google/gemma-3n-e4b-it,191,belong_5,False,options_first,0,B,B
12236,google/gemma-3n-e4b-it|191|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,191,belong_5,False,scenario_first,1,E,E
12237,google/gemma-3n-e4b-it|191|belong_5|False|options_first|1,google/gemma-3n-e4b-it,191,belong_5,False,options_first,1,B,B
12238,google/gemma-3n-e4b-it|191|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,191,belong_5,False,scenario_first,2,E,E
12239,google/gemma-3n-e4b-it|191|belong_5|False|options_first|2,google/gemma-3n-e4b-it,191,belong_5,False,options_first,2,B,B
12240,google/gemma-3n-e4b-it|192|belong_5|False|scenario_first|0,google/gemma-3n-e4b-it,192,belong_5,False,scenario_first,0,B,B
12241,google/gemma-3n-e4b-it|192|belong_5|False|options_first|0,google/gemma-3n-e4b-it,192,belong_5,False,options_first,0,C,C
12242,google/gemma-3n-e4b-it|192|belong_5|False|scenario_first|1,google/gemma-3n-e4b-it,192,belong_5,False,scenario_first,1,B,B
12243,google/gemma-3n-e4b-it|192|belong_5|False|options_first|1,google/gemma-3n-e4b-it,192,belong_5,False,options_first,1,C,C
12244,google/gemma-3n-e4b-it|192|belong_5|False|scenario_first|2,google/gemma-3n-e4b-it,192,belong_5,False,scenario_first,2,B,B
